index,state,Year,Month,text,loc_name,likes_count
181256,HI,2021,6,@JoJoFromJerz @MarshaBlackburn Trump effed up COVID-19 even before I it was COVID-19. https://t.co/Jslg1SKpUi,Honolulu,129
186614,HI,2021,6,"Heads up for #Hawaii travelers: Starting today
&gt;&gt; No more restrictions for inter-island travel
&gt;&gt; If you were vaccinated IN HAWAII, and travel to the mainland or out of the country, you no longer have to take a #COVID19 test when you return to HI",Honolulu,64
179831,HI,2021,6,On the road again. Monitoring our spaces. @SouthwestAir highest CO2 levels at boarding. Waiting for airflow to improve (took ~5 min) before letting kid’s eat (no masks 😷). #COVIDisAirborne #COVID19 https://t.co/etP6hsSTaK,Honolulu,45
181719,HI,2021,6,"@ErickFernandez The “Waffle House Index” for natural disasters has been written about here and there, but I’d heard about it in public health preparedness from years ago. More recently, it was applied to pandemic emergencies.

https://t.co/etDQIYIkN6",Honolulu,40
183254,HI,2021,6,"🙋‍♂️Honored to speak today on new #NUTRITION research &amp; care to improve recovery in #COVID19 patients from our @Duke_Anesthesia &amp; @DukeSurgery  teams at American Society of Nutrition @nutritionorg Congress! 

#NutritionLiveOnline #Nutritionmatters #Dietitians #NutritionIsMedicine https://t.co/yAv9vd4Fez https://t.co/ZuwLYajIHp",Pupukea,31
207997,HI,2021,7,"Gov. Ige says he’s planning to keep #Hawaii’s indoor mask mandate in place for now — state saw 166 new #COVID19 cases, highest daily count since January — almost all were unvaccinated @KITV4",Honolulu,93
213132,HI,2021,7,NEW: Kauai County officials blaming spike in new #COVID19 cases on residents coming back from trips to Las Vegas — urging people to make sure they’re vaccinated before traveling to mainland @KITV4 https://t.co/F6IgeIeTl2,Honolulu,92
201466,HI,2021,7,"@AP It is not surprising, nor should it be alarming, that Pfizer would be pushing for us to get a booster shot as the pandemic roars on and new variants arise.

Get vaccinated. 
Get your booster.
Mask up.
Practice social distancing. 

We’re not through with this. https://t.co/TWhk7klDCQ",Honolulu,73
221338,HI,2021,7,"BREAKING: #Hawaii’s upward #COVID19 trend continues — state marks 11th straight day of triple digit cases — 276 new infections reported today, again reaching highest daily number since January @KITV4",Waipahu,68
232164,HI,2021,7,"#BREAKING: Hawaii reports second-highest ever one day #COVID19 case count — 485 new cases reported today (622 yesterday was record, but was artificially high due to backlog) — Big Island continues to be hot spot compared to rest of state with 101 cases @KITV4",Honolulu,59
241343,HI,2021,8,"Please. 

Get. 

Vaccinated. https://t.co/D67X4WGvUt",Hilo,226
270742,HI,2021,8,"Can someone explain to me like I’ve five why Covid-19 vaccines lose a small amount of their efficacy over time? Is it just because of the rise of virus variants, or is it some else in the body’s immune system true of all vaccines?",Lahaina,149
241922,HI,2021,8,BREAKING: @GovHawaii announces all state and county workers will have to be vaccinated against #COVID19 by August 16th or will have to pay for regular testing @KITV4,Pupukea,142
243986,HI,2021,8,.@CinnamonsKailua became one of the only restaurants on Oahu to implement a version of #COVID19 vaccination checks for customers — now this Sunday they’re hosting vaccinations from @AH_Castle on site for a free breakfast 🥞 @KITV4 https://t.co/BwcKxs4lpl,Kailua,104
284450,HI,2021,8,"BREAKING: Hawaii reporting all time record high one day #COVID19 case count with 1,678 new cases Sunday — That includes single day records for each island: Oahu (1,239), Big Island (214), Maui (147) and Kauai (55) @KITV4",Honolulu,103
287840,HI,2021,9,24-year-old Chloe Mrozak from Illinois was arrested after allegedly using this fake #COVID19 vaccine card to enter Hawaii and avoid travel restrictions — it says “Maderna” instead of “Moderna” @KITV4 https://t.co/1EWp3eG3OR,Honolulu,67827
299043,HI,2021,9,NEW: Governor Ige expands vaccine requirement to contractors and visitors at all state facilities — Hawaii state employees already required to show proof of vaccination or negative test #COVID19 @KITV4,Honolulu,71
292120,HI,2021,9,Honolulu Police stepping up enforcement at beach parks this weekend to curb large gatherings as #COVID19 cases surge on Oahu @KITV4 #LaborDayWeekend,Honolulu,60
291002,HI,2021,9,"BREAKING: Hawaii Gov. Ige issues executive order for all healthcare professionals to assist in #COVID19 crisis — includes requiring elective procedures to be postponed or canceled, and preserving limited resources like oxygen @KITV4 &gt;&gt; https://t.co/TugXt302i2",Honolulu,59
312307,HI,2021,9,"NEW: Two visitors from Louisiana arrested for violating #Hawaii’s travel rules — 49-year-old Brandon Boone &amp; 26-year-old Hunter Lowe flew into Honolulu on Sunday without proof of #COVID19 vaccine, a negative test, or a place to quarantine @KITV4 https://t.co/REW0igZREM",Honolulu,59
331664,HI,2021,10,"Ekundu, the 13-year-old African lion at the Honolulu Zoo died Monday from #COVID19 - he suffered from epilepsy the past few years, and recently began coughing and had upper respiratory illness - his mate, Moxy, also tested positive but is expected to recover @KITV4 https://t.co/XNXnMtyPEF",Honolulu,77
336513,HI,2021,10,BREAKING: Judge dismisses case challenging City &amp; County of Honolulu’s #COVID19 vaccine mandates for employees — city statement says ruling is vindication for policy to keep employees safe @KITV4 https://t.co/sdEnk2PLgz,Honolulu,61
327702,HI,2021,10,"This statistic is for taking at least one dose of the Covid-19 vaccine, but it’s still a good sign. Proud of Hawai’i. https://t.co/d8DXniu5Fe https://t.co/wZeyhbtwIO",Honolulu,50
326390,HI,2021,10,"Good news — #COVID19 cases continue to drop in Hawaii — 7-day average now back down below 200 cases per day, low numbers we haven’t seen since before Delta surge back in July + positivity rate down to 3% @KITV4 https://t.co/h9ssVK2FLN https://t.co/PudyQPeF64",Honolulu,23
330259,HI,2021,10,"As #COVID19 cases continue to drop, Hawaii is now an outlier with even Oahu’s newly loosened rules still strict compared to other states — Many in the concert and the entertainment industry say the rules don’t make sense and are hurting business @KITV4 &gt;&gt; https://t.co/w1Mji7XXvy https://t.co/GcoPUeeeE7",Honolulu,23
349964,HI,2021,11,Our daughters joined the over 900K children ages 5-11 throughout the country who have received their first dose of the COVID-19 vaccine. With the upcoming holiday travel season we wanted our daughters to be fully vaccinated before Xmas to protect them from this deadly virus. https://t.co/9jv2YcWjSA,Hilo,506
348066,HI,2021,11,@TheresaHernandz @DarnelSugarfoo The people who claim that many official COVID-19 deaths are not actual COVID-19 deaths will turn around and claim that any death of a COVID-19-vaccinated person was caused by the COVID-19 vaccine. https://t.co/zUQeDBAAun,Honolulu,24
348431,HI,2021,11,This is so dope!!! https://t.co/VAwNbbSw03,Waialua,7
342230,HI,2021,11,Huh funny how the case count goes down when more people get vaxxed https://t.co/lv7CMGVRmE,Honolulu,5
345315,HI,2021,11,"ハワイでは5-11歳の子供へのワクチン接種が解禁になった。この動画の子は9歳でカウアイ島在住。これについては色々思うところありで複雑よね。賛否両論あります。
#ハワイ　#ハワイニュース　#ワクチン接種 https://t.co/wCFghmH84O",Honolulu,5
372552,HI,2021,12,Hawai’i…please get vaccinated &amp; get your booster 🤙🏽 https://t.co/moYP70Ao8g,Honolulu,188
364359,HI,2021,12,"#BREAKING: First case of #Omicron variant detected in Hawaii — unvaccinated Oahu resident with no travel history, with moderate symptoms @KITV4 #COVID19",Honolulu,131
378431,HI,2021,12,"BREAKING: 972 new cases of #COVID19 reported in #Hawaii today, 635% increase in last 14 days — bulk of that surge is coming from Oahu, which has 877 cases and 7.9% positivity rate @KITV4",Honolulu,123
384627,HI,2021,12,#COVID19 cases rising in Hawaii — this is the line for drive thru testing site on Oahu at Blaisdell Center right now @KITV4 https://t.co/19uIqhMQg2,Honolulu,107
377383,HI,2021,12,"1,504 cases in two days. 

Please get vaccinated. 

Please get your booster. 

Protect yourself &amp; your family from COVID-19 &amp; these highly contagious variants. https://t.co/3elmUKyY1t",Hilo,100
408054,HI,2022,1,"Our family &amp; 600 other familes just got word our kids entire school is SHUT DOWN for the next 8 days due to #covid.

Do our leaders have any idea of how tremendously disruptive that is for students &amp; parents. 

Huge mistake being passive rather than pro-active with #Omicron. https://t.co/bvyRqNBcc5",Hilo,137
415014,HI,2022,1,"Heads up for Maui &gt;&gt; Starting today, Maui County becomes first in Hawaii (and among first in the U.S.) to change definition of “fully vaccinated” to include booster shots — Proof of booster is now required for restaurants, bars &amp; gyms #COVID19 #Booster @KITV4 https://t.co/FCL9YpCWG7",Honolulu,115
400684,HI,2022,1,Someone should calculate the death toll of waiting almost 2 years to report this lifesaving information on mainstream media https://t.co/zmBFL4phfa,Honolulu,64
403484,HI,2022,1,"BREAKING: Hawaii reports another record high daily #COVID19 case count with 4,789 new cases statewide Thursday — positivity rate now above 20% on Oahu over the past week @KITV4",Honolulu,62
402188,HI,2022,1,BREAKING: Mayor Blangiardi announces temporary capacity limits on large indoor events to 50% starting next Monday because of surge in #COVID19 cases on Oahu @KITV4,Honolulu,46
421240,HI,2022,2,"NY / CA decision leaves #Hawaii as one of the only states left that still has indoor mask mandate — As of today, Gov. Ige says he’s keeping indoor mask mandate in place despite #COVID19 cases dropping @KITV4 https://t.co/JlbZOhqFhJ",Kawela Bay,110
426211,HI,2022,2,"NEW: @CDC loosens mask guidelines — no longer considered necessary unless in area of high #COVID19 community levels — Under new metrics, all Hawaii counties would either be medium or low — Hawaii is now only state with indoor mask requirement in place and no set end date @KITV4 https://t.co/LqahgQnU0o",Honolulu,69
425899,HI,2022,2,"My free federal #COVID19 rapid tests just made it to Hawaii over a month later — Probably won’t ever need to use them at this point, but it’s the thought that counts? https://t.co/KHVv0bBQMf",Honolulu,59
426880,HI,2022,2,"NEW: @MayorRickHNL announces end to remaining #COVID19 restrictions on Oahu including proof of vaccine requirement for restaurant and bars effective March 5th — Doesn’t apply to statewide indoor mask rule, Hawaii last state without announced end date, no change from Gov. @KITV4",Honolulu,58
423764,HI,2022,2,"BREAKING: Hawaii State Capitol to reopen to the public again starting on March 7th after being closed for two years — Lawmakers, staff, and the public have to be fully vaccinated against #COVID19 to enter #HILeg #Hawaii @KITV4",Honolulu,57
427173,HI,2022,3,"Unvaccinated tourists will soon be able fly to #Hawaii without any tests, but vaccinated and boosted locals must still wear a mask indoors despite CDC recommendations considering them optional? https://t.co/982qKqicc0",Honolulu,104
428247,HI,2022,3,"Happening today on Oahu &gt;&gt; Proof of vaccine or test no longer required for restaurants, bars, &amp; gym — individual businesses can still require them, so make sure to check in with your favorite local businesses to make sure before you head out @KITV4 https://t.co/6a3E9aaGEN",Honolulu,39
426916,HI,2022,3,"NEW: Big Island also announcing end to all remaining #COVID19 restrictions and end to county emergency proclamation effective immediately — Hawaii Co. never had vaccine requirements like Maui &amp; Oahu, so main change means no capacity limits on indoor / gatherings or permits @KITV4",Honolulu,33
428539,HI,2022,3,Good news on #COVID19 front in Hawaii — Low cases continue with numbers back below triple digits — just 92 cases reported statewide https://t.co/sdjhMdFgnz,Honolulu,20
428838,HI,2022,3,ハワイコロナが始まって2年。丸2年も戦うことになろうとは、誰も考えなかったよね。私もすぐ終わると思ってた、甘い。 https://t.co/P0ppBESu7D,Honolulu,10
437145,HI,2022,4,NEW: @CDCGov extending federal mask mandate on airplanes another two weeks until May 3rd — it was originally set to expire April 18th @KITV4 #COVID19 https://t.co/e76LKtDUiZ,Honolulu,45
437760,HI,2022,4,Too far? — Baldwin High School on Maui banning lei-giving tradition at graduation because of #COVID19 despite all other county restrictions being lifted @KITV4 @a_dukelow &gt;&gt; https://t.co/oTcTTmRX70,Honolulu,38
438512,HI,2022,4,Back to work — Honolulu Mayor Rick Blangiardi wearing a mask returning to the office again today after testing positive for #COVID19 last Wednesday — The mayor is 75 years old and is vaccinated and boosted @KITV4 https://t.co/qVnlwqTRVS,Honolulu,31
